objectid,facility_id,ctprvnnm,signgunm,signgucode,rdnmadr,lnmadr,fclty_knd,trget_fclty_nm,latitude,longitude,institution_nm,cmptnc_polcsttn_nm,cctv_yn,cctv_number,prtcarea_rw,dsgn_ymd,et,bt,sgngnrco,unitysflblco,prtcareasflblco,crslkco,hghlacrslkco,bollaco,rdscindictco,prctfenceet,nesinstlet,roadrflectco,ovrspdprvnco,sliprvnfclco,sliprvnfclet,lmttves,lmttvesgnalco,prkstopprhibtsgnalco,referencedate,instt_code,instt_nm,handicapcvntlyn,handicapcvntltype,shape_Length,shape_Area
680,663,인천광역시,서구,28260,경서로31번길,인천광역시 서구 검암경서동,초등학교,경서초등학교,37.557058,126.651885,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1212.07353,7836.490877
681,690,인천광역시,서구,28260,청마로93번길,인천광역시 서구 당하동162-31,초등학교,백석초등학교,37.589488,126.672928,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,371.043602,1105.923366
682,684,인천광역시,서구,28260,청중로,인천광역시 서구 청라1동,초등학교,초은초등학교,37.529939,126.656738,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,609.74392,11298.18531
683,711,인천광역시,서구,28260,푸른로7번안길,인천광역시 서구 청라3동,학원,아트아이미술학원,37.525273,126.630116,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,319.9273596,1363.797827
684,664,인천광역시,서구,28260,경서로25번길,인천광역시 서구 검암경서동,초등학교,경서초등학교,37.557722,126.650775,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,676.3213446,1890.029679
685,665,인천광역시,서구,28260,경서로55번길,인천광역시 서구 검암경서동,초등학교,경서초등학교,37.557246,126.652769,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,328.8593491,1257.340117
686,722,인천광역시,중구,28110,축항대로118번길,인천광역시 중구 연안동,초등학교,연안초등학교,37.452749,126.608478,인천광역시청,,,,,,,,2,2,,2,0,,,220,600,,1,,,30,,0,2021-12-03,,,,,753.9477309,10087.72932
687,669,인천광역시,서구,28260,고산후로161번길,인천광역시 서구 원당동41-3,초등학교,창신초등학교,37.598819,126.696977,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,623.0628931,3021.367168
688,670,인천광역시,서구,28260,고산후로183번길,인천광역시 서구 원당동41-3,초등학교,창신초등학교,37.599586,126.698497,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,348.0120023,957.81773
689,671,인천광역시,서구,28260,고산후로161번안길,인천광역시 서구 원당동41-3,초등학교,창신초등학교,37.59876,126.697606,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,183.4165607,635.1699944
690,691,인천광역시,서구,28260,청마로51번길,인천광역시 서구 당하동162-31,초등학교,백석초등학교,37.589982,126.671593,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,361.1495225,2473.657356
691,750,인천광역시,중구,28110,도산로,인천광역시 중구 도원동,어린이집,갈매기어린이집,37.467628,126.637842,인천광역시청,,,,,,,,,1,,,0,,1,,,,5,,,0,,0,2021-12-03,,,,,103.875276,384.0539754
692,672,인천광역시,서구,28260,고산후로,인천광역시 서구 원당동41-3,초등학교,창신초등학교,37.597861,126.69906,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,988.7964368,10547.99062
693,673,인천광역시,서구,28260,완정로,인천광역시 서구 검단동684-82,초등학교,완정초등학교,37.598771,126.664931,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,771.8745891,11007.18549
694,674,인천광역시,서구,28260,완정로92번길,인천광역시 서구 검단동684-82,초등학교,완정초등학교,37.599274,126.665349,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,288.1802519,2184.198681
695,675,인천광역시,서구,28260,검단로540번길,인천광역시 서구 검단동684-82,초등학교,능내초등학교,37.60225,126.665913,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1146.846982,5999.592752
696,676,인천광역시,서구,28260,완정로156번안길,인천광역시 서구 검단동684-82,초등학교,능내초등학교,37.602626,126.664508,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,265.6839798,1217.404729
697,677,인천광역시,서구,28260,심곡로188번길,인천광역시 서구 연희동,초등학교,공촌초등학교,37.54883,126.682967,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,594.6448301,2655.568537
698,689,인천광역시,서구,28260,청마로,인천광역시 서구 당하동162-31,초등학교,백석초등학교,37.589828,126.670477,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,882.7647556,8594.026603
699,678,인천광역시,서구,28260,심곡로,인천광역시 서구 연희동,초등학교,공촌초등학교,37.548932,126.682042,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1368.111998,11688.24437
700,885,인천광역시,미추홀구,28177,수봉로33번길3,인천광역시 미추홀구 도화1동600-1,어린이집,꿈꾸는어린이집,37.463213,126.66221,인천광역시청,,,,,,,,0,0,,0,0,0,5,0,0,0,0,,,30,,0,2021-12-03,,,,,247.509188,604.0111542
701,679,인천광역시,서구,28260,청라에메랄드로,인천광역시 서구 청라1동,초등학교,청라초등학교,37.537394,126.656457,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1013.824189,12113.85265
702,680,인천광역시,서구,28260,청라에메랄드로133번길,인천광역시 서구 청라1동,초등학교,청라초등학교,37.536731,126.655201,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,526.4846174,2107.244808
703,681,인천광역시,서구,28260,청라라임로,인천광역시 서구 청라1동,초등학교,청라초등학교,37.538209,126.653258,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,936.3426637,9129.84283
704,682,인천광역시,서구,28260,청라에메랄드로,인천광역시 서구 청라1동,초등학교,초은초등학교,37.528594,126.656483,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1132.421792,10891.3808
705,686,인천광역시,서구,28260,크리스탈로,인천광역시 서구 청라2동,초등학교,청일초등학교,37.528388,126.636703,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1490.404797,15997.50627
706,687,인천광역시,서구,28260,청중로,인천광역시 서구 청라2동,초등학교,청일초등학교,37.529882,126.638544,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,756.3632217,15125.47834
707,688,인천광역시,서구,28260,청라커낼로,인천광역시 서구 청라2동,초등학교,청일초등학교,37.525508,126.638434,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,344.7351222,3309.835319
708,860,인천광역시,미추홀구,28177,토금중로51번길,인천광역시 미추홀구 용현5동,어린이집,예은어린이집,37.452707,126.639271,인천광역시청,,,,,,,,0,0,,0,0,0,4,0,0,0,1,,,30,,0,2021-12-03,,,,,286.306596,842.7654253
709,693,인천광역시,서구,28260,크리스탈로,인천광역시 서구 청라2동,초등학교,경명초등학교,37.536786,126.636571,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1135.350963,11963.04915
710,700,인천광역시,서구,28260,청라한내로,인천광역시 서구 청라3동,초등학교,해원초등학교,37.527197,126.628811,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,820.6189419,8062.248496
711,694,인천광역시,서구,28260,경제로,인천광역시 서구 청라2동,초등학교,경명초등학교,37.536062,126.641004,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1685.195801,34359.85301
712,695,인천광역시,서구,28260,청라한울로,인천광역시 서구 청라2동,초등학교,경명초등학교,37.53875,126.64675,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,2161.611369,23927.89569
713,696,인천광역시,서구,28260,청라루비로,인천광역시 서구 청라2동,초등학교,경명초등학교,37.538151,126.644594,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1711.115747,18669.31399
714,739,인천광역시,중구,28110,인중로182번길,인천광역시 중구 신포동97,어린이집,월디어린이집,37.469685,126.624819,인천광역시청,,,,,,,,,2,,,0,,3,,,,3,,,30,,0,2021-12-03,,,,,242.1325226,936.6591
715,697,인천광역시,서구,28260,청라커낼로,인천광역시 서구 청라2동,초등학교,경명초등학교,37.538622,126.640569,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1386.843411,22077.86059
716,698,인천광역시,서구,28260,청라사파이어로140번길,인천광역시 서구 청라3동,초등학교,해원초등학교,37.527252,126.626977,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,642.2679897,5717.419957
717,699,인천광역시,서구,28260,청라사파이어로,인천광역시 서구 청라3동,초등학교,해원초등학교,37.526891,126.625309,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1097.72212,15884.76764
718,701,인천광역시,서구,28260,비지니스로28번길,인천광역시 서구 청라3동,초등학교,해원초등학교,37.526407,126.624021,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,524.3446798,5299.87455
719,702,인천광역시,서구,28260,첨단동로,인천광역시 서구 청라3동,학교,청라달튼외국인학교,37.547833,126.621784,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,698.9858312,7299.961446
720,703,인천광역시,서구,28260,첨단서로,인천광역시 서구 청라3동,학교,청라달튼외국인학교,37.547698,126.621227,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,655.2872839,5949.556298
721,704,인천광역시,서구,28260,청라커낼로,인천광역시 서구 청라2동,초등학교,도담초등학교,37.527776,126.644635,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,979.9526202,9370.612476
722,740,인천광역시,중구,28110,인항로24번길,인천광역시 중구 신흥동97,어린이집,세연어린이집,37.456512,126.632334,인천광역시청,,,,,,,,,4,,1,0,,6,,1100,1,4,,,30,,0,2021-12-03,,,,,525.1484464,2435.374957
723,742,인천광역시,중구,28110,개항로106번길,인천광역시 중구 동인천동,어린이집,구립장미어린이집,37.471739,126.634808,인천광역시청,,,,,,,,,1,,,0,,1,,,,,,,30,,0,2021-12-03,,,,,95.89257659,173.392684
724,705,인천광역시,서구,28260,차오름로,인천광역시 서구 청라3동,초등학교,경연초중학교,37.539016,126.62674,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1806.555761,17867.67118
725,706,인천광역시,서구,28260,청라사파이어로,인천광역시 서구 청라3동,초등학교,경연초중학교,37.539193,126.624761,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1183.286447,19186.08638
726,747,인천광역시,중구,28110,자유공원서로29번길,인천광역시 중구 개항동,어린이집,푸른숲어린이집/비둘기어린이집,37.476838,126.620134,인천광역시청,,,,,,,,,,,,0,,,,,,,,,0,,0,2021-12-03,,,,,219.3679565,435.7350787
727,707,인천광역시,서구,28260,청라한내로,인천광역시 서구 청라3동,초등학교,경연초중학교,37.538973,126.628224,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1272.180438,12142.20859
728,723,인천광역시,중구,28110,축항대로86번길,인천광역시 중구 연안동,초등학교,연안초등학교,37.453067,126.604819,인천광역시청,,,,,,,,2,1,,4,0,,6,,,,,1,,30,,0,2021-12-03,,,,,647.6703198,9373.44325
729,7081,인천광역시,서구,28260,독정로,인천광역시 서구 검암경서동,학교,인천서희학교,37.58568,126.682815,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,1427.683492,13673.18855
730,724,인천광역시,중구,28110,신포로39번길,인천광역시 중구 신포동97,초등학교,인성초등학교,37.473788,126.623252,인천광역시청,,,,,,,,0,3,,,0,,8,100,200,4,3,1,,30,,0,2021-12-03,,,,,646.5758781,2165.888314
731,7082,인천광역시,서구,28260,독정로,인천광역시 서구 당하동162-31,학교,인천서희학교,37.584451,126.682499,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,483.6232185,2411.124031
732,712,인천광역시,중구,28110,제물량로,인천광역시 중구 신포동97,초등학교,신흥초등학교,37.469502,126.628943,인천광역시청,,,,,,,,8,5,,3,0,,23,630,2280,,4,,,30,,0,2021-12-03,,,,,685.4835337,8521.728973
733,751,인천광역시,중구,28110,인중로,인천광역시 중구 신흥동97,학원,에듀존학원,37.465245,126.632958,인천광역시청,,,,,,,,2,,,,0,,1,,,,1,,,0,,0,2021-12-03,,,,,321.6596488,4373.140436
734,713,인천광역시,중구,28110,우현로,인천광역시 중구 신포동97,초등학교,신흥초등학교,37.470194,126.627518,인천광역시청,,,,,,,,2,4,,1,0,,6,,600,,,,,50,,0,2021-12-03,,,,,383.7730385,4790.394538
735,785,인천광역시,중구,28110,남디로,인천광역시 중구 영종동,유치원,이튼유치원,37.482153,126.520621,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,321.1426662,2667.515516
736,714,인천광역시,중구,28110,답동로,인천광역시 중구 신포동97,초등학교,신흥초등학교,37.470061,126.630756,인천광역시청,,,,,,,,,3,,,0,,3,205,410,1,4,1,,30,,0,2021-12-03,,,,,470.8374341,1720.87707
737,743,인천광역시,중구,28110,동화마을길,인천광역시 중구 개항동,어린이집,섭리어린이집,37.478394,126.620391,인천광역시청,,,,,,,,,3,,,0,,2,,530,,2,1,,30,,0,2021-12-03,,,,,156.3354767,387.6687714
738,715,인천광역시,중구,28110,참외전로,인천광역시 중구 동인천동,초등학교,송월초등학교,37.479654,126.624439,인천광역시청,,,,,,,,8,5,,3,0,,23,630,2280,,4,,,30,,0,2021-12-03,,,,,721.7034974,8080.609193
739,721,인천광역시,중구,28110,연안부두로33번길,인천광역시 중구 연안동,초등학교,연안초등학교,37.453373,126.606924,인천광역시청,,,,,,,,4,3,,11,0,4,6,260,1620,,1,,,30,,0,2021-12-03,,,,,605.7139442,7994.254504
740,732,인천광역시,중구,28110,우현로50번길,인천광역시 중구 신포동97,유치원,박문유치원,37.471371,126.630403,인천광역시청,,,,,,,,,1,,,0,20,4,,,1,3,1,,30,,0,2021-12-03,,,,,498.1627769,1354.006767
741,716,인천광역시,중구,28110,자유공원로,인천광역시 중구 동인천동,초등학교,송월초등학교,37.478584,126.622605,인천광역시청,,,,,,,,,9,,,0,,5,,,7,4,,,30,,0,2021-12-03,,,,,740.1797359,2474.318881
742,717,인천광역시,중구,28110,인중로,인천광역시 중구 신흥동97,초등학교,신광초등학교,37.464511,126.635624,인천광역시청,,,,,,,,4,3,,4,0,,12,55,2400,,,1,,50,,0,2021-12-03,,,,,596.6794577,8035.227766
743,718,인천광역시,중구,28110,제물량로,인천광역시 중구 신흥동97,초등학교,신광초등학교,37.465291,126.635629,인천광역시청,,,,,,,,4,2,,5,0,,,,780,,,,,50,,0,2021-12-03,,,,,493.7063002,5974.505717
744,719,인천광역시,중구,28110,도원로,인천광역시 중구 신흥동97,초등학교,신광초등학교,37.46501,126.636265,인천광역시청,,,,,,,,,,,,0,,,,175,,1,,,30,,0,2021-12-03,,,,,166.8731142,775.3447667
745,720,인천광역시,중구,28110,인중로63번길,인천광역시 중구 신흥동97,초등학교,신광초등학교,37.463894,126.635727,인천광역시청,,,,,,,,,1,,2,0,,2,80,250,1,,,,30,,0,2021-12-03,,,,,333.2573904,1941.906565
746,892,인천광역시,미추홀구,28177,경원대로,인천광역시 미추홀구 주안4동1538-18,유치원,소라유치원,37.453855,126.689683,인천광역시청,,,,,,,,4,0,,2,0,0,10,0,0,3,0,,,50,,0,2021-12-03,,,,,773.2045072,11884.72637
747,725,인천광역시,중구,28110,홍예문로,인천광역시 중구 신포동97,초등학교,인성초등학교,37.473299,126.624945,인천광역시청,,,,,,,,1,4,,4,0,,10,210,810,3,3,2,,30,,0,2021-12-03,,,,,508.2086657,2466.715199
748,726,인천광역시,중구,28110,신포로47번길,인천광역시 중구 신포동97,초등학교,인성초등학교,37.473314,126.625628,인천광역시청,,,,,,,,,,,,0,,1,12,70,,,1,,30,,0,2021-12-03,,,,,204.4646455,801.8706056
749,727,인천광역시,중구,28110,매소홀로,인천광역시 중구 신흥동97,초등학교,신선초등학교,37.452436,126.629269,인천광역시청,,,,,,,,2,3,,2,0,,12,120,1450,,2,2,,30,,0,2021-12-03,,,,,936.7771945,12432.7561
750,728,인천광역시,중구,28110,축항대로291번길,인천광역시 중구 신흥동97,초등학교,신선초등학교,37.450861,126.628515,인천광역시청,,,,,,,,1,6,,2,0,,13,420,1620,,2,3,,30,,0,2021-12-03,,,,,854.6876436,8569.168945
751,729,인천광역시,중구,28110,서해대로262번길,인천광역시 중구 신흥동97,초등학교,신선초등학교,37.45011,126.627281,인천광역시청,,,,,,,,1,2,,4,0,,8,,,2,,,,30,,0,2021-12-03,,,,,346.4947573,2988.345811
752,730,인천광역시,중구,28110,답동로24번길,인천광역시 중구 율목동,유치원,성산유치원,37.470255,126.631408,인천광역시청,,,,,,,,,2,,,0,,2,,,2,3,1,,30,,0,2021-12-03,,,,,470.6971023,1074.25005
753,731,인천광역시,중구,28110,자유공원로,인천광역시 중구 개항동,유치원,자유유치원,37.478936,126.620974,인천광역시청,,,,,,,,,5,,,0,,10,,,7,3,1,,30,,0,2021-12-03,,,,,71.01290184,95.80738772
754,744,인천광역시,중구,28110,동화마을길,인천광역시 중구 개항동,어린이집,섭리어린이집,37.478012,126.620366,인천광역시청,,,,,,,,,1,,,0,,1,,,,,1,,30,,0,2021-12-03,,,,,316.9209195,1353.671956
755,741,인천광역시,중구,28110,참외전로174번길,인천광역시 중구 율목동,어린이집,구립장미어린이집,37.471591,126.635055,인천광역시청,,,,,,,,,3,,,0,,4,,,3,4,1,,30,,0,2021-12-03,,,,,389.0223661,1084.064985
756,734,인천광역시,중구,28110,도원로8번길,인천광역시 중구 신흥동97,유치원,지영유치원,37.464766,126.637429,인천광역시청,,,,,,,,,4,,,0,,8,,,1,6,,,30,,0,2021-12-03,,,,,591.2196999,1798.434483
757,735,인천광역시,중구,28110,인중로50번길,인천광역시 중구 신흥동97,유치원,지영유치원,37.464368,126.63756,인천광역시청,,,,,,,,,1,,1,0,,2,,,,1,,,30,,0,2021-12-03,,,,,127.8615877,293.6360293
758,736,인천광역시,중구,28110,답동로30번길,인천광역시 중구 율목동,어린이집,양문선교어린이집,37.471622,126.632955,인천광역시청,,,,,,,,,2,,,0,,3,,,,1,1,,30,,0,2021-12-03,,,,,133.4618373,292.9166922
759,776,인천광역시,중구,28110,중산동1910-19,인천광역시 중구 영종1동1640-1,유치원,뒤나미스유치원,37.499578,126.56767,인천광역시청,,,,,,,,,2,,,0,,8,,,,,1,,30,,0,2021-12-03,,,,,232.2832166,982.8930917
760,737,인천광역시,중구,28110,개항로96번길,인천광역시 중구 율목동,어린이집,양문선교어린이집,37.471653,126.633366,인천광역시청,,,,,,,,,2,,,0,,3,,,,2,1,,30,,0,2021-12-03,,,,,200.107464,652.4953715
761,738,인천광역시,중구,28110,제물량로,인천광역시 중구 신포동97,어린이집,월디어린이집,37.470154,126.62557,인천광역시청,,,,,,,,4,5,,5,0,,14,40,1400,,,1,,50,,0,2021-12-03,,,,,751.2468206,9762.868586
762,863,인천광역시,미추홀구,28177,문학길,인천광역시 미추홀구 문학동156-3,어린이집,문학어린이집,37.434645,126.685149,인천광역시청,,,,,,,,0,0,,0,0,0,2,0,0,0,3,,,30,,0,2021-12-03,,,,,233.3500244,1004.746812
763,823,인천광역시,동구,28140,제물량로,인천광역시 동구 만석동,어린이집,만석어린이집,37.481362,126.621038,인천광역시청,,,,,,,,0,0,,0,0,0,7,50,0,0,3,1,,0,,0,2021-12-03,,,,,278.8917295,2719.61299
764,746,인천광역시,중구,28110,자유공원서로,인천광역시 중구 개항동,어린이집,푸른숲어린이집/비둘기어린이집,37.476754,126.620805,인천광역시청,,,,,,,,,1,,,0,,6,,,,3,2,,0,,0,2021-12-03,,,,,305.9014637,1144.902942
765,752,인천광역시,중구,28110,넙디로,인천광역시 중구 영종동,초등학교,운서초등학교,37.483068,126.510812,인천광역시청,,,,,,,,4,8,,4,0,,27,260,1560,,,8,,30,,0,2021-12-03,,,,,707.1974389,7424.151398
