연번,분야,유형,필드코드,타입코드,분류코드,시도,시군구,시설명,분류,우편번호,주소,전화번호,경도,위도,정보
2145,복지·건강,노인복지시설,6,1,6001,인천광역시,남동구,평화요양원,999,21512,"인천광역시 남동구 호구포로 915, 2층 (간석동, 호산플라자)",032-438-3789,126.720424,37.46423608,https://www.namdong.go.kr/dong/locinfo/welfare/welfareDetail.doloc_seq=23188&order=day&dong=ganseok3&pgno=4
2146,복지·건강,노인복지시설,6,1,6001,인천광역시,남동구,한마음요양원,999,21578,"인천광역시 남동구 인주대로 670, 10층 101호 (구월동, 인향콤비타워)",032-421-5555,126.7113806,37.44909863,
2147,복지·건강,노인복지시설,6,1,6001,인천광역시,남동구,해피트리요양원,999,21565,"인천광역시 남동구 구월남로 174(구월동,그랜드프라자 5층,7층)",032-472-5100,126.7090765,37.45277995,http://www.happy-tree.net/
2148,복지·건강,노인복지시설,6,1,6001,인천광역시,남동구,행복한요양원,999,21535,"인천광역시 남동구 구월로 320-1, 4층 (만수동, 국제빌딩)",032-465-4027,126.7263023,37.45521947,
2149,복지·건강,노인복지시설,6,1,6001,인천광역시,남동구,호구포요양원,999,21655,인천광역시 남동구 호구포로 214 (논현동),032-422-3348,126.7100675,37.4019907,http://hogupo.allthemedi.com/
2150,복지·건강,노인복지시설,6,1,6001,인천광역시,남동구,효나눔의 집,999,21546,"인천광역시 남동구 백범로 273번길 9, 4층 (간석동, 가나프라자)",032-431-2007,126.7190784,37.46117945,https://blog.naver.com/rdh6289
2151,복지·건강,노인복지시설,6,1,6001,인천광역시,남동구,희망실버요양원,999,21564,"인천광역시 남동구 구월남로 216, 4층 (구월동, 가나프라자)",032-764-5778,126.7134365,37.45249583,https://blog.naver.com/ktnss114/222085412665
2152,복지·건강,노인복지시설,6,1,6001,인천광역시,동구,금곡노인요양원,999,22556,인천광역시 동구 샛골로141번길 21,032-773-2223,126.643413,37.47482884,http://www.kgnh.or.kr/xe/index
2153,복지·건강,노인복지시설,6,1,6001,인천광역시,동구,대한노인회 동구지회부설 노인대학,999,22540,인천광역시 동구 샛골로 177,032-773-6404,126.6445572,37.47837265,
2154,복지·건강,노인복지시설,6,1,6001,인천광역시,동구,동인천요양원,999,22554,"인천광역시 동구 송림로 24 (금곡동, 두손 피카디리), 4층 402호",032-762-1007,126.6378419,37.47321214,http://www.xn--2q1b194agwa5gz3av9t.com/
2155,복지·건강,노인복지시설,6,1,6001,인천광역시,동구,미래간호요양원,999,22554,"인천광역시 동구 송림로 24 (금곡동, 두손 피카디리), 5층 502호",032-574-9998,126.6378419,37.47321214,https://blog.naver.com/lucklee/221527078047
2156,복지·건강,노인복지시설,6,1,6001,인천광역시,동구,미래간호요양원2호점,999,22554,"인천광역시 동구 송림로 24 (금곡동, 두손 피카디리), 5층 501호",032-761-7730,126.6378419,37.47321214,https://blog.naver.com/lucklee/221527078047
2157,복지·건강,노인복지시설,6,1,6001,인천광역시,동구,아가페요양원,999,22554,"인천광역시 동구 송림로 24 (금곡동, 두손 피카디리), 3층 304호",032-772-0733,126.6378419,37.47321214,https://agape1004.modoo.at/
2158,복지·건강,노인복지시설,6,1,6001,인천광역시,동구,의료법인 성수의료재단(인천백병원) 부설요양원 시니어빌리지,999,22545,인천광역시 동구 송림로129 (송림동),032-764-8080,126.6486378,37.47757965,https://blog.naver.com/sv2018
2159,복지·건강,노인복지시설,6,1,6001,인천광역시,동구,인천요양원,999,22557,인천광역시 동구 샛골로 142,032-763-3790,126.644642,37.4749651,
2160,복지·건강,노인복지시설,6,1,6001,인천광역시,동구,행복한효요양원,999,22554,"인천광역시 동구 송림로 24 (금곡동, 두손 피카디리), 2층 203호",032-777-9998,126.6378419,37.47321214,http://www.hhyw.kr/
2161,복지·건강,노인복지시설,6,1,6001,인천광역시,동구,행복한효요양원2호점,999,22554,"인천광역시 동구 송림로 24 (금곡동, 두손 피카디리), 2층 206호",032-764-9998,126.6378419,37.47321214,http://www.silverhyo.or.kr/
2162,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,가람요양원,999,22190,"인천광역시 미추홀구 매소홀로 81-1 (용현동, 은혜빌딩)",032-866-6700,126.6347684,37.44919351,https://blog.naver.com/garamyo6700
2163,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,경인노인요양공동생활가정,999,22125,인천광역시 미추홀구 석정로 411 (주안동),032-868-9998,126.6813629,37.46693501,http://xn--s39asnx51bj6d69iskcdywmpj.kr/intro/fac.php
2164,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,그린1요양원,999,22142,"인천광역시 미추홀구 주안로213번길 10-1 (주안6동, 6층)",032-422-9113,126.6939337,37.46387915,http://carefind.co.kr/detail.phpnumber=17187&category=
2165,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,그린2요양원,999,22142,"인천광역시 미추홀구 주안로213번길 10-1 (주안6동, 7층)",032-422-9114,126.6939337,37.46387915,http://carefind.co.kr/detail.phpnumber=17188&category=
2166,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,남구늘푸른노인요양원,999,22221,"인천광역시 미추홀구 소성로 193-26 (학익2동, 동남빌딩)",032-423-8870,126.6701714,37.44141186,
2167,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,노아요양원,999,22143,"인천광역시 미추홀구 경원대로 892, 4층 (주안6동, 대동빌딩)",032-424-8188,126.6901102,37.46243789,http://noah.itpage.kr/
2168,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,노인요양원 행복의집,999,22175,"인천광역시 미추홀구 아암대로29번길 86 5층, (용현동, 백제당빌딩)",032-887-0237,126.6409028,37.45631618,
2169,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,노인요양원 행복의집Ⅱ,999,22175,"인천광역시 미추홀구 아암대로29번길 86 4층, (용현동, 백제당빌딩)",032-887-0237,126.6409028,37.45631618,
2170,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,대한노인회 미추홀구지회부설 노인대학,999,22218,인천광역시 미추홀구 학익소로37번길 17 (주안동),032-862-0915,126.6711415,37.44505562,
2171,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,도화교회노인대학,999,22116,인천광역시 미추홀구 장고개로36번길 51,032-865-8002,126.6694221,37.46962449,
2172,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,도화요양원,999,22138,"인천광역시 미추홀구 한나루로 604 (도화동, 롯데오피스텔), 10-11층",032-422-5161,126.6729626,37.459846,http://www.dowhacare.kr/
2173,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,동아요양원,999,22241,"인천광역시 미추홀구 인하로430번길 15 (관교동, 동아아파트), 1동 103호",032-431-1191,126.6948228,37.4440364,https://blog.naver.com/donga4311191
2174,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,매화요양원,999,22174,인천광역시 미추홀구 제물량로4번길 34-33 (숭의동),032-891-0121,126.6401052,37.46216345,http://www.xn--9z2bo7sgwa5g722e.kr/
2175,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,믿음요양원,999,22231,"인천광역시 미추홀구 매소홀로 507 3층 (문학동, 스카이빌딩)",032-435-1020,126.678653,37.43967977,http://www.midumcare.com/
2176,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,사랑요양원,999,22139,"인천광역시 미추홀구 미추홀대로697번길 22 (주안동, 롯데하이텔)",032-344-2111,126.6785805,37.45994044,https://blog.naver.com/chef1021
2177,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,세심요양원,999,22166,"인천광역시 미추홀구 경인로 270-1 (도화1동, 두경빌딩)",032-472-9626,126.6712697,37.46199287,http://seshim.com/
2178,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,수봉요양원,999,22180,"인천광역시 미추홀구 수봉남로6번길 52-10, 2층(용현동, 대진아파트)",032-872-6722,126.6585035,37.45550542,https://blog.naver.com/carefind/220287123721
2179,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,숭의요양원,999,22169,인천광역시 미추홀구 경인로 42 (숭의동),032-883-6999,126.6479835,37.46410659,
2180,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,어르신이행복한세상,999,22168,인천광역시 미추홀구 독정이로 48 (숭의동),032-889-1201,126.6531796,37.46001919,http://seniorhappy.co.kr/
2181,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,예사랑요양원,999,22172,인천광역시 미추홀구 미추로 1 (숭의동),032-883-8511,126.6478691,37.46030316,http://carefind.co.kr/detail.phpnumber=17204
2182,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,온유한요양원,999,22134,"인천광역시 미추홀구 주안로 150 (주안동, 온유한요양원)",032-442-7583,126.6864381,37.46348302,http://www.onyousilver.com/
2183,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,우정요양원,999,22133,인천광역시 미추홀구 주안로 157-1 (주안동),032-464-7802,126.6873697,37.46392883,https://search.naver.com/p/crd/rdm=1&px=89&py=300&sx=89&sy=300&p=UHQOTwp0J1ZssuBksJZssssstZ4-327355&q=%EC%9D%B8%EC%B2%9C%EC%9A%B0%EC%A0%95%EC%9A%94%EC%96%91%EC%9B%90&ie=utf8&rev=1&ssc=tab.web.webkr&f
2184,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,인일효요양원,999,22138,"인천광역시 미추홀구 한나루로 604, 1801호 (도화1동, 롯데월드타워)",032-868-6000,126.6729626,37.459846,https://cafe.naver.com/inilhyo/74
2185,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,인주사랑요양원,999,22147,인천광역시 미추홀구 인주대로 495 (주안4동),032-432-2199,126.6918322,37.45091015,https://www.open.go.kr/othicInfo/infoList/infoListDetl2.doprdnDt=20201014160600&prdnNstRgstNo=DCT5D9D32B317524B0E21CFFFFF95E46E83
2186,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,인천사랑노인요양원,999,22190,"인천광역시 미추홀구 낙섬서로 3-14 (용현동, 인천사랑 노인요양원)",032-428-8850,126.6331409,37.45055956,http://www.icsarang.or.kr/
2187,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,인천은혜요양원,999,22126,"인천광역시 미추홀구 길파로29번길 53 (주안동, 은혜노인전문요양원)",032-868-7076,126.6766716,37.46872205,http://www.eunhae.com/
2188,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,인천할렐루야천사의집,999,22145,"인천광역시 미추홀구 구월로 17 (주안6동, 인천할렐루야 빌딩), 7-9층",032-247-9901,126.6923313,37.45798799,
2189,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,인하요양원,999,22218,"인천광역시 미추홀구 한나루로456번길 8 (학익동, 학익동빌딩)",032-875-2255,126.6680781,37.44720419,http://www.inhacare.co.kr/
2190,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,자미원요양원,999,22105,"인천광역시 미추홀구 참외전로 341 (숭의동, 참외전길 905)",032-888-3688,126.6521039,37.46647864,http://www.jamiwoncare.com/
2191,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,제일요양원,999,22218,"인천광역시 미추홀구 학익소로 19 (학익동, 한림법조타운)",032-876-3230,126.6689825,37.44548329,http://icjeil.nhcs.kr/
2192,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,주안애요양원,999,22135,"인천광역시 미추홀구 주안중로50번길 3 (주안동, 부건프라자), 5-6층",032-442-3114,126.6830833,37.46308806,http://www.xn--le5bub2h94bviz8i.com/
2193,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,주안요양원,999,22140,"인천광역시 미추홀구 석바위로 68 (주안동, 주안필프라자)",032-433-5675,126.6806235,37.46085714,http://www.xn--t60b87s45e.com/shop/introduce_detail.htmlno=16
2194,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,주안하주요양원,999,22141,인천광역시 미추홀구 경인로435번길 23 (주안동),032-715-4455,126.6885691,37.45914983,https://blog.naver.com/hajucare
2195,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,주안해피타운,999,22230,"인천광역시 미추홀구 주승로 129 (주안동, 주안해피타운)",032-432-2070,126.6847219,37.44579572,http://www.juanhappytown.or.kr/
2196,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,천사의집노인요양원,999,22238,"인천광역시 미추홀구 소성로318번길 30 (문학동, 천사의집)",032-435-9257,126.6821474,37.43642975,https://in100modoo.at/
2197,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,한사랑노인대학,999,22187,인천광역시 미추홀구 토금북로 66 (용현동),032-884-3834,126.6408527,37.45229689,
2198,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,해오른요양원,999,22170,"인천광역시 미추홀구 미추로 53 (숭의동, 해오른요양병원)",032-882-7582,126.645734,37.46466378,https://www.welfare24.net/ab-field_placement_v-9227
2199,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,해원요양원,999,22146,인천광역시 미추홀구 경원대로 822 (주안동),032-254-0054,126.6898283,37.45607919,http://www.xn--sp5bt1y.net/
2200,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,해피하우스요양원,999,22222,인천광역시 미추홀구 학익소로61번길 21-11,032-876-8899,126.671099,37.44301376,http://www.happyhouse369.net/home/
2201,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,햇살노인전문요양원,999,22174,"인천광역시 미추홀구 인중로 13 (숭의동, 햇살병원)",032-891-9555,126.6410154,37.46247878,http://www.hatsal.net/
2202,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,햇살누리요양센터,999,22177,인천광역시 미추홀구 독배로 431 (용현동),032-891-9588,126.6489943,37.45792054,https://blog.naver.com/ycpyonav/221422712530
2203,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,행복드림요양원,999,22147,"인천광역시 미추홀구 인주대로 495 (주안동), 5층",032-438-1999,126.6918322,37.45091015,http://www.ilovehappy.co.kr/
2204,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,행복드림요양원2,999,22147,인천광역시 미추홀구 인주대로 495 (주안동),032-437-1990,126.6918322,37.45091015,http://www.ilovehappy.co.kr/
2205,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,행복한요양원,999,22144,"인천광역시 미추홀구 경원대로 858 (주안동, 씨티프라자), 7-8층",032-435-6300,126.6898437,37.45936589,https://blog.naver.com/sin5424
2206,복지·건강,노인복지시설,6,1,6001,인천광역시,미추홀구,황금요양원,999,22219,"인천광역시 미추홀구 한나루로 432 (학익동, 학익동빌딩), 4층",032-872-2279,126.6666604,37.44570463,https://blog.naver.com/pws8637/221947974020
